Date,basin_potet,basin_actet,basin_dprst_evap,basin_imperv_evap,basin_intcp_evap,basin_lakeevap,basin_perv_et,basin_snowevap,basin_swrad,basin_ppt,basin_pk_precip,basin_tmax,basin_tmin,basin_snowcov,basin_total_storage,basin_surface_storage,basin_dprst_volcl,basin_dprst_volop,basin_gwstor,basin_imperv_stor,basin_intcp_stor,basin_lake_stor,basin_pweqv,basin_soil_moist,basin_ssstor,basin_pref_stor,basin_slstor,basin_soil_rechr,basin_capwaterin,basin_dprst_seep,basin_gwin,basin_pref_flow_in,basin_recharge,basin_snowmelt,basin_soil_to_gw,basin_sz2gw,basin_gwsink,basin_prefflow,basin_slowflow,basin_hortonian,basin_dunnian,basin_stflow_in,basin_stflow_out,basin_gwflow,basin_dnflow,basin_gwstor_minarea_wb,basin_cfs,basin_gwflow_cfs,basin_sroff_cfs,basin_ssflow_cfs,runoff_cfs
year-month-day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,Langleys,inches/day,inches/day,degrees,degrees,fraction,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches,cfs,cfs,cfs,cfs,cfs
2001-02-20,4.5594,.0011,.0003,.0000,.0000,.0000,.0008,.0000,603.1680,.0000,.0000,21.3789,13.2995,.0000,.6162,.0105,.0000,.0105,.5276,.0000,.0000,.0000,.0000,.0000,.0781,.0006,.0775,.0000,.0008,.0002,.0273,.0000,.0019,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0053,.0055,.0052,.0255,.0000,10.3454,9.7377,.0000,.3574,20.1000
2001-02-21,5.3189,.0011,.0004,.0000,.0000,.0000,.0008,.0000,618.6452,.0000,.0000,22.3093,11.9595,.0000,.6098,.0100,.0000,.0100,.5243,.0000,.0000,.0000,.0000,.0000,.0755,.0006,.0749,.0000,.0008,.0002,.0271,.0000,.0019,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0053,.0054,.0051,.0253,.0000,10.2591,9.6660,.0000,.3485,22.6000
2001-02-22,4.9554,.0011,.0003,.0000,.0000,.0000,.0007,.0000,613.0066,.0000,.0000,20.8613,11.1828,.0000,.6035,.0095,.0000,.0095,.5211,.0000,.0000,.0000,.0000,.0000,.0729,.0005,.0724,.0000,.0007,.0002,.0270,.0000,.0019,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0053,.0054,.0051,.0251,.0000,10.1747,9.5959,.0000,.3398,19.8000
2001-02-23,4.9613,.0010,.0003,.0000,.0000,.0000,.0007,.0000,616.3919,.0000,.0000,20.7218,10.6552,.0000,.5972,.0090,.0000,.0090,.5179,.0000,.0000,.0000,.0000,.0000,.0703,.0005,.0699,.0000,.0007,.0002,.0268,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0052,.0053,.0050,.0249,.0000,10.0922,9.5272,.0000,.3312,17.0000
2001-02-24,5.0220,.0010,.0003,.0000,.0000,.0000,.0007,.0000,613.9087,.0000,.0000,21.3646,10.4797,.0000,.5911,.0085,.0000,.0085,.5148,.0000,.0000,.0000,.0000,.0000,.0678,.0004,.0674,.0000,.0007,.0002,.0266,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0052,.0053,.0050,.0248,.0000,10.0114,9.4600,.0000,.3227,15.9000
2001-02-25,5.3127,.0009,.0003,.0000,.0000,.0000,.0007,.0000,607.4728,.0000,.0000,22.3952,10.7479,.0000,.5850,.0081,.0000,.0081,.5116,.0000,.0000,.0000,.0000,.0000,.0653,.0004,.0650,.0000,.0007,.0002,.0264,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0051,.0053,.0050,.0246,.0000,9.9324,9.3941,.0000,.3144,15.9000
2001-02-26,5.3174,.0009,.0003,.0000,.0000,.0000,.0006,.0000,605.9054,.0000,.0000,21.4396,10.7152,.0000,.5790,.0077,.0000,.0077,.5085,.0000,.0000,.0000,.0000,.0000,.0629,.0003,.0625,.0000,.0006,.0002,.0262,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0051,.0052,.0049,.0244,.0000,9.8550,9.3296,.0000,.3063,15.2000
2001-02-27,5.3780,.0009,.0003,.0000,.0000,.0000,.0006,.0000,605.1504,.0000,.0000,21.6003,10.4268,.0000,.5731,.0073,.0000,.0073,.5054,.0000,.0000,.0000,.0000,.0000,.0605,.0003,.0602,.0000,.0006,.0001,.0261,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0051,.0052,.0049,.0243,.0000,9.7793,9.2664,.0000,.2983,15.6000
2001-02-28,5.3277,.0008,.0002,.0000,.0000,.0000,.0006,.0000,603.7975,.0000,.0000,22.5219,10.6330,.0000,.5673,.0069,.0000,.0069,.5023,.0000,.0000,.0000,.0000,.0000,.0581,.0003,.0578,.0000,.0006,.0001,.0259,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0002,.0000,.0000,.0050,.0051,.0049,.0241,.0000,9.7051,9.2044,.0000,.2904,16.6000
2001-03-01,5.6604,.0008,.0002,.0000,.0000,.0000,.0005,.0000,605.2196,.0000,.0000,23.4156,10.5014,.0000,.5615,.0065,.0000,.0065,.4993,.0000,.0000,.0000,.0000,.0000,.0557,.0002,.0555,.0000,.0005,.0001,.0257,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0001,.0000,.0000,.0050,.0051,.0048,.0239,.0000,9.6323,9.1435,.0000,.2826,17.0000
2001-03-02,5.6199,.0007,.0002,.0000,.0000,.0000,.0005,.0000,601.1699,.0000,.0000,23.4972,11.1234,.0000,.5558,.0062,.0000,.0062,.4962,.0000,.0000,.0000,.0000,.0000,.0534,.0002,.0532,.0000,.0005,.0001,.0256,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0001,.0000,.0000,.0050,.0051,.0048,.0238,.0000,9.5611,9.0839,.0000,.2750,16.3000
2001-03-03,5.5014,.0007,.0002,.0000,.0000,.0000,.0005,.0000,591.1272,.0000,.0000,23.1834,11.4574,.0000,.5502,.0058,.0000,.0058,.4932,.0000,.0000,.0000,.0000,.0000,.0511,.0002,.0509,.0000,.0005,.0001,.0254,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0001,.0000,.0000,.0049,.0050,.0048,.0236,.0000,9.4912,9.0253,.0000,.2675,16.3000
2001-03-04,3.9694,.0006,.0001,.0000,.0000,.0000,.0005,.0000,569.4349,.0000,.0000,20.1741,11.2848,.0000,.5447,.0056,.0000,.0056,.4902,.0000,.0000,.0000,.0000,.0000,.0489,.0002,.0487,.0000,.0005,.0001,.0253,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0001,.0000,.0000,.0049,.0050,.0047,.0235,.0000,9.4227,8.9678,.0000,.2601,15.9000
2001-03-05,4.7420,.0006,.0002,.0000,.0000,.0000,.0004,.0000,573.3663,.0000,.0000,21.1870,10.8751,.0000,.5392,.0053,.0000,.0053,.4873,.0000,.0000,.0000,.0000,.0000,.0466,.0002,.0465,.0000,.0004,.0001,.0251,.0000,.0018,.0000,.0000,.0017,.0000,.0000,.0001,.0000,.0000,.0048,.0050,.0047,.0233,.0000,9.3554,8.9114,.0000,.2528,16.3000
2001-03-06,5.6228,.0006,.0002,.0000,.0000,.0000,.0004,.0000,589.6710,.0000,.0000,24.3757,9.7284,.0000,.5338,.0050,.0000,.0050,.4844,.0000,.0000,.0000,.0000,.0000,.0444,.0002,.0443,.0000,.0004,.0001,.0249,.0000,.0018,.0000,.0000,.0016,.0000,.0000,.0001,.0000,.0000,.0048,.0049,.0047,.0232,.0000,9.2894,8.8559,.0000,.2456,16.3000
2001-03-07,5.2424,.0006,.0002,.0000,.0000,.0000,.0004,.0000,577.1209,.0000,.0000,22.4536,10.4629,.0000,.5285,.0048,.0000,.0048,.4814,.0000,.0000,.0000,.0000,.0000,.0423,.0001,.0421,.0000,.0004,.0001,.0248,.0000,.0017,.0000,.0000,.0016,.0000,.0000,.0001,.0000,.0000,.0048,.0049,.0047,.0230,.0000,9.2246,8.8015,.0000,.2386,16.3000
2001-03-08,5.3037,.0005,.0002,.0000,.0000,.0000,.0004,.0000,576.4082,.0000,.0000,22.8410,10.0571,.0000,.5232,.0045,.0000,.0045,.4785,.0000,.0000,.0000,.0000,.0000,.0401,.0001,.0400,.0000,.0004,.0001,.0246,.0000,.0017,.0000,.0000,.0016,.0000,.0000,.0001,.0000,.0000,.0048,.0048,.0046,.0229,.0000,9.1609,8.7479,.0000,.2316,15.9000
2001-03-09,4.5865,.0005,.0001,.0000,.0000,.0000,.0004,.0000,562.6582,.0000,.0000,20.2565,10.0838,.0000,.5180,.0043,.0000,.0043,.4756,.0000,.0000,.0000,.0000,.0000,.0380,.0001,.0379,.0000,.0004,.0001,.0245,.0000,.0017,.0000,.0000,.0016,.0000,.0000,.0001,.0000,.0000,.0047,.0048,.0046,.0228,.0000,9.0984,8.6953,.0000,.2248,17.0000
2001-03-10,4.7982,.0005,.0001,.0000,.0000,.0000,.0003,.0000,561.3277,.0000,.0000,20.6112,9.3133,.0000,.5129,.0041,.0000,.0041,.4728,.0000,.0000,.0000,.0000,.0000,.0360,.0001,.0359,.0000,.0003,.0001,.0243,.0000,.0017,.0000,.0000,.0016,.0000,.0000,.0001,.0000,.0000,.0047,.0048,.0046,.0226,.0000,9.0370,8.6434,.0000,.2181,17.0000
2001-03-11,5.2170,.0004,.0001,.0000,.0000,.0000,.0003,.0000,561.4335,.0000,.0000,22.2326,9.9401,.0000,.5078,.0039,.0000,.0039,.4699,.0000,.0000,.0000,.0000,.0000,.0340,.0001,.0339,.0000,.0003,.0001,.0242,.0000,.0017,.0000,.0000,.0016,.0000,.0000,.0001,.0000,.0000,.0047,.0048,.0045,.0225,.0000,8.9766,8.5923,.0000,.2115,16.6000
2001-03-12,4.6954,.0004,.0001,.0000,.0000,.0000,.0003,.0000,553.4919,.0000,.0000,20.2363,10.1984,.0000,.5027,.0037,.0000,.0037,.4670,.0000,.0000,.0000,.0000,.0000,.0320,.0001,.0320,.0000,.0003,.0001,.0239,.0000,.0016,.0000,.0000,.0015,.0000,.0000,.0001,.0000,.0000,.0046,.0047,.0045,.0223,.0000,8.9172,8.5415,.0000,.2050,15.9000
2001-03-13,5.4086,.0004,.0001,.0000,.0000,.0000,.0003,.0000,563.5338,.0000,.0000,24.4562,10.3401,.0000,.4978,.0035,.0000,.0035,.4638,.0000,.0000,.0000,.0000,.0000,.0304,.0001,.0303,.0000,.0003,.0001,.0235,.0000,.0013,.0000,.0000,.0012,.0000,.0000,.0001,.0000,.0000,.0046,.0047,.0045,.0221,.0000,8.8585,8.4888,.0000,.1985,15.9000
2001-03-14,5.2263,.0004,.0001,.0000,.0000,.0000,.0003,.0000,555.4962,.0000,.0000,24.5757,11.4251,.0000,.4928,.0034,.0000,.0034,.4605,.0000,.0000,.0000,.0000,.0000,.0290,.0001,.0289,.0000,.0003,.0001,.0231,.0000,.0012,.0000,.0000,.0011,.0000,.0000,.0001,.0000,.0000,.0046,.0047,.0045,.0220,.0000,8.8000,8.4338,.0000,.1922,15.6000
2001-03-15,5.1357,.0003,.0001,.0000,.0000,.0000,.0002,.0000,549.0086,.0000,.0000,24.2072,11.0790,.0000,.4880,.0032,.0000,.0032,.4572,.0000,.0000,.0000,.0000,.0000,.0276,.0001,.0275,.0000,.0002,.0001,.0228,.0000,.0011,.0000,.0000,.0010,.0000,.0000,.0001,.0000,.0000,.0045,.0046,.0044,.0218,.0000,8.7401,8.3764,.0000,.1860,15.6000
